index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,Promoted,Promotion_Type
796,405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725.0,BENGALURU,KARNATAKA,560057.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
797,405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-S,kurta,S,B074X8TX37,Shipped,1,INR,295.0,BENGALURU,KARNATAKA,560057.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
798,406-2890663-9523509,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XL,kurta,XL,B07H7F6SKC,Shipped,1,INR,518.0,BENGALURU,KARNATAKA,560032.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
799,402-1430516-9436331,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,LUCKNOW,UTTAR PRADESH,226029.0,IN,,False,0,No Promotion
800,171-7949350-6828319,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852.0,DHARMAPURI,TAMIL NADU,636701.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
801,171-2964083-5815566,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET200,SET200-KR-NP-A-XXXL,Set,3XL,B08L91ZZXN,Shipped,1,INR,568.0,MEERUT,UTTAR PRADESH,250002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
802,406-9789934-2845967,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-XL,Western Dress,XL,B09SDYWXDS,Shipped,1,INR,771.0,SECUNDERABAD,TELANGANA,500009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
803,405-9399780-0313164,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-S,Set,S,B09M6S719P,Shipped,1,INR,1669.0,NOIDA,UTTAR PRADESH,201305.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
804,404-9635079-7600310,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,Shipped,1,INR,540.0,DANGUWAPASI,JHARKHAND,833212.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
805,171-6983189-6050757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Shipped,1,INR,1112.0,DHEMAJI,ASSAM,786189.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
806,171-6983189-6050757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Shipped,1,INR,518.0,DHEMAJI,ASSAM,786189.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
807,171-3884714-3945906,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXXL,Set,3XL,B09RPJD74Z,Shipped,1,INR,1115.0,PULGAON,MAHARASHTRA,442302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
808,171-3884714-3945906,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XXL,Set,XXL,B08XNGQCGM,Shipped,1,INR,1112.0,PULGAON,MAHARASHTRA,442302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
809,171-3884714-3945906,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399.0,PULGAON,MAHARASHTRA,442302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
810,405-1693679-3068331,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3562,JNE3562-KR-XL,kurta,XL,B08MYWM9D2,Shipped,1,INR,476.0,AKATHIYOOR,KERALA,680542.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
811,402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3818,JNE3818-KR-M,kurta,M,B09LV1K1PD,Shipped,1,INR,499.0,Shakarpur,DELHI,110092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
812,402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3712,JNE3712-TP-N-M,Top,M,B08ZJ91MT3,Shipped,1,INR,518.0,Shakarpur,DELHI,110092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
813,405-1597244-8205967,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1,INR,486.0,NEW DELHI,DELHI,110078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
814,403-9610979-2949958,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3423,JNE3423-KR-XL,kurta,XL,B081WRP562,Shipped,1,INR,399.0,KOLKATA,WEST BENGAL,700004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
815,405-1911317-3604322,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Shipped,1,INR,1260.0,Imphal east,MANIPUR,795008.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
816,404-7251284-9387528,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XXL,Top,XXL,B0899K195Q,Shipped,1,INR,399.0,LUCKNOW,UTTAR PRADESH,226010.0,IN,,False,0,No Promotion
817,403-4512253-4789948,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Shipped,1,INR,852.0,CHEBROLU,ANDHRA PRADESH,522212.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
818,408-1348466-1321955,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,JNE2032,JNE2032-KR-205-XXXL,kurta,3XL,B07H6L4CBM,Cancelled,0,INR,,BENGALURU,KARNATAKA,560078.0,IN,,False,0,No Promotion
819,171-0490216-5028364,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-L,kurta,L,B08PCW5HD7,Shipped,1,INR,487.0,Alappuzha,KERALA,688006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
820,406-5421335-3440327,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Cancelled,0,INR,,AKBARPUR,UTTAR PRADESH,224122.0,IN,,False,0,No Promotion
821,405-6836135-6312327,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-L,Western Dress,L,B0982ZYR1X,Shipped,1,INR,413.0,NAGPUR,MAHARASHTRA,441111.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
822,171-0689935-4850722,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788.0,NABAGRAM COLONY,WEST BENGAL,712246.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
823,403-9835374-1565102,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XS,Set,XS,B09RPCWKJW,Shipped,1,INR,1186.0,KOLKATA,WEST BENGAL,700074.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
824,403-8625708-2309901,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0294,J0294-TP-XS,Top,XS,B099S81YF8,Shipped,1,INR,396.0,KOLKATA,WEST BENGAL,700074.0,IN,,False,0,No Promotion
825,403-6616419-0658741,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,Cancelled,0,INR,659.05,THANE,MAHARASHTRA,400604.0,IN,,False,0,No Promotion
826,171-5550949-7914705,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXL,Set,XXL,B08CMMN974,Shipped,1,INR,653.0,KOZHIKODE,KERALA,673574.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
827,408-9407260-0749114,2022-04-30,Shipped,Amazon,Amazon.in,Standard,JNE3463,JNE3463-KR-L,kurta,L,B08RP49CLQ,Shipped,1,INR,0.0,PUDUCHERRY,PUDUCHERRY,605009.0,IN,,False,0,No Promotion
828,408-4453138-1209128,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3546,JNE3546-KR-L,kurta,L,B08HHJRFQP,Shipped,1,INR,458.0,NEW DELHI,DELHI,110086.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
829,402-4934568-7802706,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-XL,kurta,XL,B09K3ST3YW,Shipped,1,INR,487.0,NEW TOWN,WEST BENGAL,700156.0,IN,,False,0,No Promotion
830,405-9862364-7636347,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XXXL,Set,3XL,B09NQ4C51C,Shipped,1,INR,597.0,NELAMANGALA,KARNATAKA,562123.0,IN,,False,0,No Promotion
831,405-7713713-9002732,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0278,J0278-SET-XXXL,Set,3XL,B08QGQJ5P4,Shipped,1,INR,761.0,NELAMANGALA,KARNATAKA,562123.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
832,405-7713713-9002732,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-XXXL,Set,3XL,B09KXW4WPW,Shipped,1,INR,835.0,NELAMANGALA,KARNATAKA,562123.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
833,406-8536478-4581952,2022-04-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0117,J0117-TP-S,Top,S,B08N48MV3R,Shipped,1,INR,518.0,"KOTPAD, Koraput",ODISHA,764058.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
834,407-0533151-5470709,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-XL,kurta,XL,B0794V95XT,Cancelled,0,INR,,BHUBANESWAR,ODISHA,751015.0,IN,,False,0,No Promotion
835,404-6783850-0597940,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3870,JNE3870-DR-XL,Western Dress,XL,B09RK6BZYM,Shipped,1,INR,721.0,LUCKNOW,UTTAR PRADESH,226010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
836,407-3030317-4521947,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-L,kurta,L,B09K3TM23D,Shipped,1,INR,458.0,BENGALURU,KARNATAKA,560064.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
837,402-0093786-0156303,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET287,SET287-KR-NP-M,Set,M,B099NL1RPF,Shipped,1,INR,666.0,NASHIK,MAHARASHTRA,422401.0,IN,,False,0,No Promotion
838,171-3705534-0250736,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-L,kurta,L,B08KRXTFXH,Shipped,1,INR,399.0,KATIHAR,BIHAR,854107.0,IN,Duplicated AYTJSBA8ZOP16 1567159860988,False,1,Other Promotion
839,408-9408562-5254749,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0372,J0372-SKD-M,Set,M,B09K3L39C4,Shipped,1,INR,1099.0,KOLKATA,WEST BENGAL,700090.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
840,403-4739886-5496325,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XL,kurta,XL,B077MM3LFJ,Shipped,1,INR,353.0,ALAPPUZHA,KERALA,688002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
841,171-9312177-9903551,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0139,J0139-KR-XXXL,kurta,3XL,B091Y3X391,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400097.0,IN,,False,0,No Promotion
